incident_id,date,address,n_killed,n_injured,latitude,longitude,city,state_name,state_ab,county,mean_income,median_income,poverty_population,poverty_rate,unemployed_n,unemployed_rate
101234,26-01-14,Pine Brook Drive ,0,0,29.517,-81.206,palm coast,Florida,FL,Alachua,54589.0,27565.0,"46,916",18.4,4105.0,2.9
101993,26-01-14,7901 Devoe St.,0,0,30.3242,-81.7949,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
100685,26-01-14,Hillsborough Street,0,2,30.4236,-84.3058,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
100696,26-01-14,Locust Avenue,1,0,29.6308,-81.6555,palatka,Florida,FL,Alachua,73185.0,67042.0,"46,916",18.4,4105.0,2.9
101256,26-01-14,512 Wildwood Drive,1,0,28.9832,-80.9221,edgewater,Florida,FL,Alachua,46956.0,35548.0,"46,916",18.4,4105.0,2.9
101998,26-01-14,Donegan and Donjay Avenues,0,0,28.101999999999997,-81.0755,saint cloud,Florida,FL,Alachua,45623.0,44237.0,"46,916",18.4,4105.0,2.9
101463,26-01-14,1700 block of Wiley Street,0,1,25.9995,-80.1427,hollywood,Florida,FL,Alachua,33011.0,23083.0,"46,916",18.4,4105.0,2.9
101489,27-01-14,Interstate 95 ,0,0,26.4497,-80.0902,delray beach,Florida,FL,Alachua,47433.0,29708.0,"46,916",18.4,4105.0,2.9
100844,27-01-14,560 Farminghan Court,1,1,28.6642,-81.1781,oviedo,Florida,FL,Alachua,64494.0,45537.0,"46,916",18.4,4105.0,2.9
100949,27-01-14,6200 block of 12th Street East ,0,1,27.5213,-82.57799999999999,palmetto,Florida,FL,Manatee,53404.0,36962.0,"44,991",11.3,5611.0,3.1
101250,27-01-14,12333 Roper Blvd. ,0,0,28.5265,-81.7345,clermont,Florida,FL,Alachua,81344.0,70110.0,"46,916",18.4,4105.0,2.9
101679,28-01-14,2200 block of Northwest 56th Avenue,0,1,26.1565,-80.2267,lauderdale lakes,Florida,FL,Alachua,41149.0,33803.0,"46,916",18.4,4105.0,2.9
101911,28-01-14,1200 block of northeast 23rd street,0,1,29.2093,-82.1224,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
101478,28-01-14,5500 N. University Club Boulevard ,0,1,30.3773,-81.6069,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
106409,29-01-14,West 10th Avenue and 49th Street,0,0,25.8674,-80.263,hialeah,Florida,FL,Alachua,34353.0,25609.0,"46,916",18.4,4105.0,2.9
112629,29-01-14,Jackson Bluff,0,0,30.3883,-84.6337,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
102349,30-01-14,Beal Parkway ,0,0,30.4089,-86.6131,fort walton beach,Florida,FL,Okaloosa,55029.0,44742.0,"21,866",10.6,2598.0,2.7
102341,30-01-14,Lem Turner Road ,0,1,30.4539,-81.7055,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
102347,30-01-14,Majorca Palms Drive,0,1,26.6589,-81.8149,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
102087,30-01-14,250 Community College Parkway Southeast,0,1,27.9934,-80.631,palm bay,Florida,FL,Alachua,77331.0,55139.0,"46,916",18.4,4105.0,2.9
102829,30-01-14,5200 block of Confederate Drive,0,0,26.0935,-81.732,naples,Florida,FL,Collier,113840.0,76077.0,"35,928",9.4,5586.0,3.1
102470,30-01-14,3600 block of Doris Circle,0,1,29.2577,-81.1317,ormond beach,Florida,FL,Alachua,45472.0,38699.0,"46,916",18.4,4105.0,2.9
106862,31-01-14,Lake Avenue ,0,0,28.6338,-81.2113,oviedo,Florida,FL,Alachua,64494.0,45537.0,"46,916",18.4,4105.0,2.9
108930,31-01-14,Congress Avenue and Neptune Drive,0,1,26.4895,-80.09,delray beach,Florida,FL,Alachua,47433.0,29708.0,"46,916",18.4,4105.0,2.9
102833,31-01-14,3707 Ribault Scenic Drive,0,1,30.3901,-81.7101,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
102548,31-01-14,Rock Hill Road,0,1,30.5907,-86.0686,niceville,Florida,FL,Alachua,131030.0,131041.0,"46,916",18.4,4105.0,2.9
103617,31-01-14,2810 Grand Avenue #207 ,0,0,26.6261,-81.8703,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
105761,31-01-14,Roanoke Boulevard,1,0,30.4103,-81.7235,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
102836,31-01-14,Del Prado Blvd.,0,0,26.6025,-81.9414,cape coral,Florida,FL,Alachua,51977.0,50689.0,"46,916",18.4,4105.0,2.9
102759,31-01-14,15700 block of Stuckey Loop,1,0,28.5752,-81.9186,clermont,Florida,FL,Alachua,81344.0,70110.0,"46,916",18.4,4105.0,2.9
103180,01-02-14,15000 block of Stuckey Loop ,1,0,28.5753,-81.9186,clermont,Florida,FL,Alachua,81344.0,70110.0,"46,916",18.4,4105.0,2.9
103627,01-02-14,3000 block of Dolan Road ,0,0,26.6427,-80.0882,palm springs,Florida,FL,Alachua,50446.0,41243.0,"46,916",18.4,4105.0,2.9
102819,01-02-14,E. Cedarwood Court ,0,1,28.3339,-81.3669,kissimmee,Florida,FL,Alachua,66135.0,49968.0,"46,916",18.4,4105.0,2.9
108748,01-02-14,Eighth Avenue South and 46th Street,0,1,27.7616,-82.6957,gulfport,Florida,FL,Alachua,32828.0,19308.0,"46,916",18.4,4105.0,2.9
103201,01-02-14,Pullman Street,0,3,30.3544,-81.6886,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
103197,01-02-14,10401 Atlantic Boulevard,0,1,30.3244,-81.5288,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
103458,02-02-14,State Road 7 ,0,0,26.1236,-80.202,lauderhill,Florida,FL,Alachua,30750.0,26771.0,"46,916",18.4,4105.0,2.9
103581,02-02-14,Westfield Countryside Mall,0,0,27.9659,-82.8001,clearwater,Florida,FL,Pinellas,43415.0,35321.0,"108,948",11.4,14713.0,3.0
103177,02-02-14,13451 Landstar Blvd.,1,0,28.3711,-81.3666,kissimmee,Florida,FL,Alachua,66135.0,49968.0,"46,916",18.4,4105.0,2.9
103194,02-02-14,Glen Gardner Drive ,0,0,30.3101,-81.5347,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
103589,02-02-14,North Road,0,0,28.3993,-80.7729,cocoa,Florida,FL,Alachua,61261.0,44586.0,"46,916",18.4,4105.0,2.9
103203,02-02-14,Carolina Avenue,1,0,26.7359,-80.9518,belle glade,Florida,FL,Alachua,82801.0,73425.0,"46,916",18.4,4105.0,2.9
103447,03-02-14,333 Northeast 79th Street,0,3,25.8478,-80.1899,miami shores,Florida,FL,Alachua,49290.0,37431.0,"46,916",18.4,4105.0,2.9
103824,04-02-14,4206 San Juan Ave. ,0,0,30.2819,-81.7148,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
103830,04-02-14,8400 block of Whispering Pines Drive ,0,1,30.1965,-81.7239,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
105886,04-02-14,2485 South McCall Road,0,0,26.9345,-82.3204,englewood,Florida,FL,Alachua,29170.0,22923.0,"46,916",18.4,4105.0,2.9
104048,04-02-14,Washington and North streets ,0,0,29.2195,-81.0344,daytona beach,Florida,FL,Alachua,29601.0,25573.0,"46,916",18.4,4105.0,2.9
110660,04-02-14,Fort Lauderdale Hollywood International Airport,0,0,26.0742,-80.1506,dania beach,Florida,FL,Alachua,69836.0,64961.0,"46,916",18.4,4105.0,2.9
106423,05-02-14,Michael Avenue ,0,0,26.6397,-81.6026,lehigh acres,Florida,FL,Alachua,88881.0,43815.0,"46,916",18.4,4105.0,2.9
130519,05-02-14,North Ocean Boulevard,0,0,26.1699,-80.1001,oakland park,Florida,FL,Broward,56688.0,45475.0,"237,486",12.3,31706.0,3.0
104035,05-02-14,Northeast 171st Street and Northeast 19th Avenue,0,1,25.9333,-80.1622,north miami beach,Florida,FL,Alachua,68491.0,57169.0,"46,916",18.4,4105.0,2.9
104041,05-02-14,NE 12 Street and 4th Avenue,1,0,26.1176,-80.1573,fort lauderdale,Florida,FL,Broward,26881.0,22946.0,"237,486",12.3,31706.0,3.0
104480,05-02-14,10013 24th St. N.,2,0,28.04,-82.4321,temple terrace,Florida,FL,Alachua,25388.0,23656.0,"46,916",18.4,4105.0,2.9
104054,05-02-14,8505 Rhonda Road,1,1,30.3033,-85.4895,lynn haven,Florida,FL,Alachua,35894.0,27531.0,"46,916",18.4,4105.0,2.9
112634,05-02-14, Hayden Road,0,0,30.4368,-84.3075,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
104105,05-02-14,South Byron Butler Parkway,1,3,30.0896,-83.5742,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
104596,05-02-14,24th Street and Hartwell Avenue,0,1,28.7903,-81.2803,sanford,Florida,FL,Alachua,49486.0,44110.0,"46,916",18.4,4105.0,2.9
104974,05-02-14,600 block of 14th Street West ,0,2,27.5263,-82.5949,palmetto,Florida,FL,Manatee,53404.0,36962.0,"44,991",11.3,5611.0,3.1
104050,05-02-14,1000 Maynard Street ,0,0,30.3764,-81.6698,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
104601,05-02-14,3500 block of Almeda Street ,0,1,30.3599,-81.6988,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
104611,05-02-14,Northeast Second Street ,0,0,26.5384,-80.0611,boynton beach,Florida,FL,Alachua,64678.0,54710.0,"46,916",18.4,4105.0,2.9
111198,06-02-14,Fort Lauderdale Hollywood International Airport,0,0,26.0742,-80.1506,dania beach,Florida,FL,Alachua,69836.0,64961.0,"46,916",18.4,4105.0,2.9
111200,06-02-14,Miami International Airport,0,0,25.7959,-80.28699999999999,miami springs,Florida,FL,Miami-Dade,69964.0,53081.0,"419,056",15.7,33065.0,2.4
104714,06-02-14,777 E. Oakland Park Boulevard,0,0,26.1671,-80.1368,oakland park,Florida,FL,Broward,56688.0,45475.0,"237,486",12.3,31706.0,3.0
104499,06-02-14,5217 E. Broadway Ave.,0,1,27.9632,-82.396,tampa,Florida,FL,Hillsborough,72435.0,62089.0,"195,684",13.5,23152.0,3.1
104736,06-02-14,Old Lem Turner Road ,0,1,30.4164,-81.6969,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
104730,07-02-14,600 block of South 14th Street ,0,0,30.6622,-81.4525,fernandina beach,Florida,FL,Alachua,35494.0,22789.0,"46,916",18.4,4105.0,2.9
105300,07-02-14,State Road 82 and Forum Blvd.,0,2,26.6317,-81.7922,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
104721,07-02-14,Northwest 41st Street and 9th Avenue ,0,5,25.7806,-80.263,miami springs,Florida,FL,Miami-Dade,69964.0,53081.0,"419,056",15.7,33065.0,2.4
105749,07-02-14,West Vine Street ,0,0,28.3044,-81.434,kissimmee,Florida,FL,Alachua,66135.0,49968.0,"46,916",18.4,4105.0,2.9
105293,07-02-14,721 E. Las Olas Blvd.,0,0,26.1194,-80.1359,fort lauderdale,Florida,FL,Broward,26881.0,22946.0,"237,486",12.3,31706.0,3.0
105559,08-02-14,Nova Road ,0,0,29.2214,-81.0482,holly hill,Florida,FL,Alachua,40889.0,30377.0,"46,916",18.4,4105.0,2.9
105412,08-02-14,Greenwood Avenue,0,1,29.295,-81.0661,ormond beach,Florida,FL,Alachua,45472.0,38699.0,"46,916",18.4,4105.0,2.9
105875,08-02-14,Sand Run Road; Warbird Boulevard ,0,0,28.3107,-81.4493,kissimmee,Florida,FL,Alachua,66135.0,49968.0,"46,916",18.4,4105.0,2.9
105409,09-02-14,1100 block of W 34th St,0,1,26.79,-80.0705,lake park,Florida,FL,Alachua,101571.0,85457.0,"46,916",18.4,4105.0,2.9
108829,09-02-14,Pembroke Road,0,0,25.9951,-80.2009,pembroke pines,Florida,FL,Alachua,70035.0,59683.0,"46,916",18.4,4105.0,2.9
105548,09-02-14,Powder Hill Drive ,0,0,29.5033,-81.2134,palm coast,Florida,FL,Alachua,54589.0,27565.0,"46,916",18.4,4105.0,2.9
106426,09-02-14,1500 block of West Sunrise Boulevard ,0,0,26.1365,-80.1622,fort lauderdale,Florida,FL,Broward,26881.0,22946.0,"237,486",12.3,31706.0,3.0
105806,10-02-14,Tomlin Drive ,1,0,28.3469,-80.7829,cocoa,Florida,FL,Alachua,61261.0,44586.0,"46,916",18.4,4105.0,2.9
108248,10-02-14,Southwest 26th Street,1,0,26.0892,-80.1908,davie,Florida,FL,Alachua,116368.0,119717.0,"46,916",18.4,4105.0,2.9
105402,10-02-14,6050 Plaza Drive,0,0,26.6557,-81.8038,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
105860,10-02-14,27th Avenue between 49th and 52nd Streets,0,2,25.5516,-80.6327,homestead,Florida,FL,Miami-Dade,42416.0,33810.0,"419,056",15.7,33065.0,2.4
105564,10-02-14,3300 block of Fifth Street East ,0,0,27.5341,-82.5591,palmetto,Florida,FL,Manatee,53404.0,36962.0,"44,991",11.3,5611.0,3.1
105870,10-02-14,850 Cypress Parkway,0,0,28.1461,-81.4505,kissimmee,Florida,FL,Alachua,66135.0,49968.0,"46,916",18.4,4105.0,2.9
105868,10-02-14,Sandalwood Drive ,1,0,27.996,-82.133,plant city,Florida,FL,Alachua,54968.0,36468.0,"46,916",18.4,4105.0,2.9
105882,10-02-14,400 block of Rardin Avenue,0,1,26.8184,-80.6665,belle glade,Florida,FL,Alachua,82801.0,73425.0,"46,916",18.4,4105.0,2.9
105561,10-02-14,West 15th and Canal streets ,0,1,30.3526,-81.6971,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
105540,10-02-14,1580 Northeast 137th Street,0,1,25.901999999999997,-80.1671,north miami,Florida,FL,Miami-Dade,50335.0,36525.0,"419,056",15.7,33065.0,2.4
105856,11-02-14,Crandon Boulevard,0,0,25.7063,-80.1582,key biscayne,Florida,FL,Alachua,84088.0,75340.0,"46,916",18.4,4105.0,2.9
106374,12-02-14,300 block of Clear Lake Way ,0,0,28.5392,-81.3955,orlando,Florida,FL,Orange,43567.0,36551.0,"171,599",12.6,22173.0,2.9
106405,12-02-14,9929 Lem Turner Road ,0,1,30.4158,-81.6956,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
106430,12-02-14,Cleveland Ave.,0,0,26.6111,-81.872,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
106613,12-02-14,300 block of Clearlake Way.,0,0,28.5392,-81.3955,orlando,Florida,FL,Orange,43567.0,36551.0,"171,599",12.6,22173.0,2.9
111268,12-02-14,Fort Lauderdale Hollywood International Airport,0,0,26.0742,-80.1506,dania beach,Florida,FL,Alachua,69836.0,64961.0,"46,916",18.4,4105.0,2.9
106387,12-02-14,859 W. State Road 50,0,0,28.5584,-81.8036,clermont,Florida,FL,Alachua,81344.0,70110.0,"46,916",18.4,4105.0,2.9
111279,13-02-14,100 Terminal Dr,0,0,26.0698,-80.1367,dania beach,Florida,FL,Alachua,69836.0,64961.0,"46,916",18.4,4105.0,2.9
106370,13-02-14,800 block of W. Jackson Street ,1,0,28.5392,-81.3911,orlando,Florida,FL,Orange,43567.0,36551.0,"171,599",12.6,22173.0,2.9
106855,13-02-14,1200 block of North O Street,1,0,26.6298,-80.0509,lake worth,Florida,FL,Alachua,70095.0,46128.0,"46,916",18.4,4105.0,2.9
106865,13-02-14,100 block of West Third St. ,0,1,26.8202,-80.6656,belle glade,Florida,FL,Alachua,82801.0,73425.0,"46,916",18.4,4105.0,2.9
111278,13-02-14,Miami International Airport,0,0,25.7959,-80.28699999999999,miami springs,Florida,FL,Miami-Dade,69964.0,53081.0,"419,056",15.7,33065.0,2.4
106849,13-02-14,1489 SE 17th Street ,0,0,26.1006,-80.1276,fort lauderdale,Florida,FL,Broward,26881.0,22946.0,"237,486",12.3,31706.0,3.0
111983,13-02-14,500 block of Northwest 10th Avenue,0,0,26.5361,-80.07,boynton beach,Florida,FL,Alachua,64678.0,54710.0,"46,916",18.4,4105.0,2.9
107678,13-02-14,6001 Duval Street,0,0,26.0116,-80.2079,pembroke pines,Florida,FL,Alachua,70035.0,59683.0,"46,916",18.4,4105.0,2.9
106858,14-02-14,2095 S. Volusia Ave. ,0,1,28.9303,-81.2995,deltona,Florida,FL,Alachua,40470.0,36552.0,"46,916",18.4,4105.0,2.9
112530,14-02-14,Copans Road ,0,0,26.2598,-80.1262,pompano beach,Florida,FL,Alachua,42673.0,35358.0,"46,916",18.4,4105.0,2.9
107174,14-02-14,400 block of Taylor Street,0,1,26.4231,-81.4478,immokalee,Florida,FL,Alachua,90483.0,84411.0,"46,916",18.4,4105.0,2.9
111293,14-02-14,Fort Lauderdale Hollywood International Airport,0,0,26.0742,-80.1506,dania beach,Florida,FL,Alachua,69836.0,64961.0,"46,916",18.4,4105.0,2.9
106870,14-02-14,5700 block of Hurdia Road,0,1,30.2234,-81.73100000000001,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
107447,15-02-14,3033 Northeast 32 Avenue,0,6,26.1661,-80.1036,oakland park,Florida,FL,Broward,56688.0,45475.0,"237,486",12.3,31706.0,3.0
107436,15-02-14,Retaw St. ,0,1,30.2813,-81.7366,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
130527,15-02-14,Interstate 4,0,0,27.9763,-82.3906,temple terrace,Florida,FL,Alachua,25388.0,23656.0,"46,916",18.4,4105.0,2.9
107168,15-02-14,Angler's Resort,1,0,29.0491,-82.4609,ocala,Florida,FL,Alachua,45556.0,39041.0,"46,916",18.4,4105.0,2.9
110984,15-02-14,Palm Beach Shooting Center,0,1,26.6221,-80.0685,lake worth,Florida,FL,Alachua,70095.0,46128.0,"46,916",18.4,4105.0,2.9
107500,15-02-14,Lemon Road,0,1,29.1626,-81.0149,south daytona,Florida,FL,Alachua,43893.0,39156.0,"46,916",18.4,4105.0,2.9
107423,16-02-14,4050 Boatways Road ,0,0,26.6846,-81.7961,north fort myers,Florida,FL,Lee,58507.0,46905.0,"85,295",11.2,10911.0,3.1
110989,16-02-14,Morris Bridge Road,0,1,28.0518,-82.3561,temple terrace,Florida,FL,Alachua,25388.0,23656.0,"46,916",18.4,4105.0,2.9
108294,16-02-14,888 County Road 310,0,0,29.5518,-81.8757,palatka,Florida,FL,Alachua,73185.0,67042.0,"46,916",18.4,4105.0,2.9
108270,16-02-14,Oakridge Trail ,0,1,28.0388,-82.3914,temple terrace,Florida,FL,Alachua,25388.0,23656.0,"46,916",18.4,4105.0,2.9
107427,16-02-14,19101 N. Tamiami Trail,0,0,26.7418,-81.9159,north fort myers,Florida,FL,Lee,58507.0,46905.0,"85,295",11.2,10911.0,3.1
107433,16-02-14,1187 S. Edgewood Ave.,1,4,30.3085,-81.7133,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
107709,16-02-14,6100 block of Earline Circle North ,1,0,30.1686,-81.5522,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
107718,16-02-14,Flamingo and Claremore avenues,0,1,30.3181,-81.8433,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
108272,17-02-14,1200 block of Polk Street,0,1,28.5442,-81.3953,orlando,Florida,FL,Orange,43567.0,36551.0,"171,599",12.6,22173.0,2.9
107720,17-02-14,2400 block of Hanson Street,1,0,26.6225,-81.8638,fort myers,Florida,FL,Lee,20533.0,18545.0,"85,295",11.2,10911.0,3.1
107723,17-02-14,U.S. 19,1,0,28.3656,-82.18799999999999,zephyrhills,Florida,FL,Alachua,37346.0,29666.0,"46,916",18.4,4105.0,2.9
108257,17-02-14,W 8th Avenue ,0,2,25.8672,-80.2988,hialeah,Florida,FL,Alachua,34353.0,25609.0,"46,916",18.4,4105.0,2.9
108004,18-02-14,Kensington Street ,0,1,28.8583,-81.6732,eustis,Florida,FL,Alachua,70753.0,62192.0,"46,916",18.4,4105.0,2.9
108243,18-02-14,581 W. 40th Place ,3,0,25.8589,-80.2936,hialeah,Florida,FL,Alachua,34353.0,25609.0,"46,916",18.4,4105.0,2.9
108287,19-02-14,700 block of 57th Street,1,0,26.7615,-80.0575,riviera beach,Florida,FL,Alachua,26291.0,19345.0,"46,916",18.4,4105.0,2.9
108807,20-02-14,2500 block of 13th Avenue East,1,0,27.4878,-82.5333,bradenton,Florida,FL,Manatee,29811.0,19842.0,"44,991",11.3,5611.0,3.1
108641,20-02-14,605 SE 20th St,0,0,26.0968,-80.1361,fort lauderdale,Florida,FL,Broward,26881.0,22946.0,"237,486",12.3,31706.0,3.0
108832,20-02-14,Brian Dairy Road and 98th Street,0,1,27.861,-82.7125,pinellas park,Florida,FL,Alachua,34573.0,27598.0,"46,916",18.4,4105.0,2.9
110670,20-02-14,123 Swan Parkway West,1,0,26.7032,-80.2209,royal palm beach,Florida,FL,Alachua,34427.0,24978.0,"46,916",18.4,4105.0,2.9
108548,20-02-14,Wilcox Road,0,1,27.8913,-82.8211,largo,Florida,FL,Alachua,86711.0,68432.0,"46,916",18.4,4105.0,2.9
108827,21-02-14,71st Street and Northeast 1st Avenue ,0,1,25.8399,-80.1988,miami shores,Florida,FL,Alachua,49290.0,37431.0,"46,916",18.4,4105.0,2.9
108835,21-02-14,Garland Avenue ,0,1,28.5441,-81.3817,orlando,Florida,FL,Orange,43567.0,36551.0,"171,599",12.6,22173.0,2.9
112623,21-02-14,Jackson Bluff Road,0,1,30.4346,-84.3237,tallahassee,Florida,FL,Alachua,53587.0,39098.0,"46,916",18.4,4105.0,2.9
109572,21-02-14,11671 Lee Court ,2,0,26.3438,-81.7598,bonita springs,Florida,FL,Alachua,55306.0,50101.0,"46,916",18.4,4105.0,2.9
110110,22-02-14,1300 block of Atline Road ,1,0,28.0607,-81.9775,lakeland,Florida,FL,Alachua,38865.0,33887.0,"46,916",18.4,4105.0,2.9
110135,22-02-14,20th and Barnett Street,0,1,30.3561,-81.6777,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
110534,23-02-14,1041 E. Hillsboro Blvd.; 150 S. Federal Highway,0,0,26.3153,-80.0883,deerfield beach,Florida,FL,Alachua,42316.0,33207.0,"46,916",18.4,4105.0,2.9
110137,23-02-14,3400 block of Net Court ,0,1,30.3612,-81.575,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
109678,23-02-14,State Road 520 ,0,0,28.3556,-80.749,rockledge,Florida,FL,Alachua,63868.0,43686.0,"46,916",18.4,4105.0,2.9
109681,23-02-14,1728 W University Ave. ,0,0,29.6525,-82.3454,gainesville,Florida,FL,Alachua,39023.0,31371.0,"46,916",18.4,4105.0,2.9
109680,24-02-14,Ellis Road South and Woodcrest Road,1,0,30.2992,-81.7434,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
110369,24-02-14,800 block of Kingsley Avenue,0,1,30.1656,-81.7102,orange park,Florida,FL,Clay,53077.0,43800.0,"18,095",8.3,3251.0,3.0
110211,24-02-14,17th Avenue South,0,0,26.1269,-81.7982,naples,Florida,FL,Collier,113840.0,76077.0,"35,928",9.4,5586.0,3.1
109561,24-02-14,Northwest 12th Street between 2nd and 3rd Avenues ,0,2,25.7617,-80.1918,miami,Florida,FL,Miami-Dade,61400.0,48065.0,"419,056",15.7,33065.0,2.4
109567,24-02-14,Church Street and South Terry Avenue,0,0,28.5402,-81.387,orlando,Florida,FL,Orange,43567.0,36551.0,"171,599",12.6,22173.0,2.9
110520,24-02-14,1100 block of W 28th St.,0,1,26.7861,-80.0706,lake park,Florida,FL,Alachua,101571.0,85457.0,"46,916",18.4,4105.0,2.9
110536,25-02-14,"1616 N. Madison St., 207 S. Pennsylvania Ave., 1714 Bentley St. and 1408 Arden Ave.",0,0,27.9811,-82.7661,clearwater,Florida,FL,Pinellas,43415.0,35321.0,"108,948",11.4,14713.0,3.0
110531,25-02-14,Rollins Avenue ,0,0,30.1931,-85.6823,panama city,Florida,FL,Alachua,40465.0,33102.0,"46,916",18.4,4105.0,2.9
110526,26-02-14,1900 block of East Prospect Street ,0,1,30.3475,-81.7202,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
110378,26-02-14,800 block of Southwest 6th Court,1,0,26.2214,-80.1338,pompano beach,Florida,FL,Alachua,42673.0,35358.0,"46,916",18.4,4105.0,2.9
110380,26-02-14,105 Sunnyside Road,0,1,28.0322,-82.3895,temple terrace,Florida,FL,Alachua,25388.0,23656.0,"46,916",18.4,4105.0,2.9
110524,26-02-14,Tarpon Avenue ,0,2,27.1917,-80.241,stuart,Florida,FL,Alachua,70371.0,43783.0,"46,916",18.4,4105.0,2.9
110794,27-02-14,4752 South Jog Road,0,0,26.6068,-80.1469,palm springs,Florida,FL,Alachua,50446.0,41243.0,"46,916",18.4,4105.0,2.9
110797,27-02-14,Swanson Loop,0,0,26.6706,-81.87899999999999,north fort myers,Florida,FL,Lee,58507.0,46905.0,"85,295",11.2,10911.0,3.1
110580,27-02-14,18th Avenue Park,0,2,27.9714,-82.4392,tampa,Florida,FL,Hillsborough,72435.0,62089.0,"195,684",13.5,23152.0,3.1
110789,28-02-14,Nova Road and Mason Avenue ,0,0,29.2197,-81.0474,holly hill,Florida,FL,Alachua,40889.0,30377.0,"46,916",18.4,4105.0,2.9
110786,28-02-14,2902 N. 32nd St.,0,2,27.9704,-82.4249,tampa,Florida,FL,Hillsborough,72435.0,62089.0,"195,684",13.5,23152.0,3.1
111473,01-03-14,3500 block of Victoria Park Road,1,0,30.2643,-81.5981,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
111477,01-03-14,1200 Labelle Street ,0,2,30.3031,-81.732,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
111464,01-03-14,Riverside Drive,0,1,26.8254,-80.0912,north palm beach,Florida,FL,Alachua,115950.0,80646.0,"46,916",18.4,4105.0,2.9
112774,01-03-14,1200 block of Carthage Drive,1,0,30.4203,-81.6651,jacksonville,Florida,FL,Alachua,22488.0,20336.0,"46,916",18.4,4105.0,2.9
111471,01-03-14,600 block of SE. 7th Ave.,1,1,26.6405,-81.9606,cape coral,Florida,FL,Alachua,51977.0,50689.0,"46,916",18.4,4105.0,2.9
